[11, 91, 79, 72, 90]
10,0.0
15,0.0010004043579101562
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0
500,0.0
750,0.0009999275207519531
1000,0.0010004043579101562
1000,0.0009996891021728516
2000,0.0020003318786621094
3000,0.003000020980834961
10000,0.011000633239746094
20000,0.019000530242919922
40000,0.04700112342834473
50000,0.04700350761413574
90000,0.09300041198730469
100000,0.09300041198730469
200000,0.18599843978881836
300000,0.25803470611572266
400000,0.37096643447875977
500000,0.4980003833770752
600000,0.59804368019104
700000,0.7079997062683105
800000,0.8189969062805176
900000,0.9880027770996094
1000000,0.943000316619873
