[82, 70, 65, 75, 47]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0
500,0.0020046234130859375
750,0.0019953250885009766
1000,0.002997875213623047
1000,0.003000020980834961
2000,0.005999565124511719
3000,0.00899958610534668
10000,0.03600001335144043
20000,0.07800936698913574
40000,0.16498970985412598
50000,0.25498247146606445
90000,0.46204042434692383
100000,0.44900035858154297
200000,0.9920105934143066
300000,1.5209825038909912
400000,2.065016746520996
500000,2.649042844772339
600000,3.1749987602233887
700000,3.9782514572143555
800000,4.4779980182647705
900000,4.873920202255249
1000000,5.2475266456604
