[65, 10, 15, 76, 76]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0010008811950683594
200,0.0
500,0.0010001659393310547
750,0.0009996891021728516
1000,0.0009992122650146484
1000,0.0009999275207519531
2000,0.0020003318786621094
3000,0.003000020980834961
10000,0.010000228881835938
20000,0.01800060272216797
40000,0.038001298904418945
50000,0.05000138282775879
90000,0.09000039100646973
100000,0.09000062942504883
200000,0.1900005340576172
300000,0.27995800971984863
400000,0.3679983615875244
500000,0.476001501083374
600000,0.5910077095031738
700000,0.6489987373352051
800000,0.7680082321166992
900000,1.0899908542633057
1000000,0.8939876556396484
