[36, 81, 90, 2, 55]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0009992122650146484
500,0.0009996891021728516
750,0.0019996166229248047
1000,0.0029997825622558594
1000,0.0029997825622558594
2000,0.006000041961669922
3000,0.010000944137573242
10000,0.037000179290771484
20000,0.07800173759460449
40000,0.1679980754852295
50000,0.2150099277496338
90000,0.41499948501586914
100000,0.45203351974487305
200000,0.9619555473327637
300000,1.4819917678833008
400000,2.019998073577881
500000,2.569044828414917
600000,3.115964651107788
700000,3.6730451583862305
800000,4.251988649368286
900000,4.798998832702637
1000000,5.363039970397949
