[67, 82, 15, 31, 51]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0010008811950683594
500,0.0010006427764892578
750,0.0009992122650146484
1000,0.0009999275207519531
1000,0.0010001659393310547
2000,0.002000570297241211
3000,0.0030002593994140625
10000,0.009000301361083984
20000,0.019001245498657227
40000,0.03500080108642578
50000,0.04400014877319336
90000,0.10200023651123047
100000,0.08900094032287598
200000,0.1930081844329834
300000,0.2900087833404541
400000,0.37000203132629395
500000,0.5280017852783203
600000,0.5660016536712646
700000,0.6990008354187012
800000,0.8059976100921631
900000,0.8760042190551758
1000000,0.9350030422210693
