[6, 1, 26, 53, 39]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0010006427764892578
100,0.0
200,0.0
500,0.0009996891021728516
750,0.0019998550415039062
1000,0.0029997825622558594
1000,0.0029997825622558594
2000,0.00599980354309082
3000,0.009999752044677734
10000,0.037000179290771484
20000,0.07699966430664062
40000,0.16603732109069824
50000,0.20901727676391602
90000,0.4069554805755615
100000,0.4439990520477295
200000,0.9400002956390381
300000,1.4539971351623535
400000,1.9770028591156006
500000,2.514000654220581
600000,3.0629568099975586
700000,3.597003698348999
800000,4.15600323677063
900000,4.707997798919678
1000000,5.2580342292785645
