[28, 39, 73, 54, 1]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0
500,0.0019991397857666016
750,0.0020046234130859375
1000,0.0030031204223632812
1000,0.0029976367950439453
2000,0.005997180938720703
3000,0.010001420974731445
10000,0.03600192070007324
20000,0.07799935340881348
40000,0.16700005531311035
50000,0.2149968147277832
90000,0.40696096420288086
100000,0.44699835777282715
200000,0.946000337600708
300000,1.4629995822906494
400000,1.9920005798339844
500000,2.530033588409424
600000,3.095999002456665
700000,3.649015188217163
800000,4.222990989685059
900000,4.776002883911133
1000000,5.303046941757202
