[54, 76, 13, 51, 3]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0010013580322265625
500,0.000997781753540039
750,0.0019989013671875
1000,0.0010013580322265625
1000,0.00099945068359375
2000,0.0019979476928710938
3000,0.0029997825622558594
10000,0.010998964309692383
20000,0.021000146865844727
40000,0.03900265693664551
50000,0.04801130294799805
90000,0.08600044250488281
100000,0.11100053787231445
200000,0.20501136779785156
300000,0.3060002326965332
400000,0.4390122890472412
500000,0.5129988193511963
600000,0.6870012283325195
700000,0.6129565238952637
800000,0.793508768081665
900000,0.8340010643005371
1000000,1.162001132965088
