[92, 28, 70, 81, 12]
10,0.0
15,0.0
20,0.0
25,0.0009739398956298828
50,0.0
100,0.0
200,0.0
500,0.0
750,0.0
1000,0.0009982585906982422
1000,0.0009999275207519531
2000,0.0020036697387695312
3000,0.003000020980834961
10000,0.009999275207519531
20000,0.01799798011779785
40000,0.038999319076538086
50000,0.04599928855895996
90000,0.08300471305847168
100000,0.09600615501403809
200000,0.18499302864074707
300000,0.30095672607421875
400000,0.3620009422302246
500000,0.4900083541870117
600000,0.5989904403686523
700000,0.6700127124786377
800000,0.794999361038208
900000,0.9660000801086426
1000000,1.014995813369751
