[63, 24, 45, 6, 84]
10,0.0
15,0.0
20,0.0
25,0.0
50,0.0
100,0.0
200,0.0
500,0.0009999275207519531
750,0.002999544143676758
1000,0.003000497817993164
1000,0.002999544143676758
2000,0.00599980354309082
3000,0.010000228881835938
10000,0.03699970245361328
20000,0.07899999618530273
40000,0.16500020027160645
50000,0.20999979972839355
90000,0.40700411796569824
100000,0.4479961395263672
200000,0.9489998817443848
300000,1.4630029201507568
400000,1.9899981021881104
500000,2.5300474166870117
600000,3.087965965270996
700000,3.6270008087158203
800000,4.198636770248413
900000,4.766988039016724
1000000,5.299966096878052
